record_uid,source,source_layer,source_file,source_record_id,source_name,operator,status,source_latitude,source_longitude,coordinate_valid,geometry_type,facility_size_sqft,campus_area_sqft,mw,canonical_state_source,canonical_county_source,city,address,zip,location_confidence,source_detail_json,normalized_name,normalized_operator,source_is_currently_built,site_group_id
FracTracker:frac_row_1028,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1028,Cross Mill Center Data Center,,Proposed,39.06358,-77.5522,True,Point,556746.0,,,VA,Loudoun,Leesburg,Skycolin Rd,20175.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/02/2025"", ""date_updated"": ""08/02/2025"", ""info_source_1"": ""https://www.loudounnow.com/news/supervisors-narrowly-approve-data-center-near-leesburg/article_3e355c29-4dbc-42df-bdb9-37d86f3013ad.html"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",cross mill,,False,site_00033
FracTracker:frac_row_1029,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1029,Greenlin Park,Charles S Kuhn/JK Landholdings II LLC,Proposed,39.056362,-77.55221,True,Point,3702600.0,,,VA,Loudoun,Leesburg,41453 HOGELAND MILL RD,20175.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/11/2025"", ""date_updated"": ""10/17/2025"", ""info_source_1"": ""https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/F4C18E37-B411-4D35-8027-7822DF69FCE9?tab=attachments"", ""information_source"": ""PEC"", ""sizerank"": ""Unknown""}",greenlin,charles s kuhn jk landholdings ii,False,site_00034
FracTracker:frac_row_103,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_103,Coloblox (HQ),Coloblox,Operating,33.88972,-84.465515,True,Point,,,,GA,Cobb,Atlanta,1100 Circle 75 Pkwy,30339.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""10/16/2025"", ""date_updated"": ""10/16/2025"", ""info_source_1"": ""https://baxtel.com/data-center/coloblox"", ""information_source"": ""Sci4GA"", ""sizerank"": ""Unknown""}",coloblox hq,coloblox,True,site_00035
FracTracker:frac_row_1030,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1030,HAYDEN TECHNOLOGIES,HAYDEN TECHNOLOGIES LLC,Expanding,39.051716,-77.53956,True,Point,563584.0,,,VA,Loudoun,Leesburg,20491 GOOSE LANDING LN,20175.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/11/2025"", ""date_updated"": ""02/10/2026"", ""info_source_1"": ""https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/e48043e8-fdbb-4e91-aa87-60d35cb71173?tab=attachments"", ""information_source"": ""PEC"", ""sizerank"": ""Unknown""}",hayden technologies,hayden technologies,False,site_00036
FracTracker:frac_row_1031,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1031,IAD 01-04,Microsoft,Operating,39.067856,-77.56021,True,Point,809314.0,,,VA,Loudoun,Leesburg,19540 COMPASS CREEK PKWY,20175.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""04/10/2024"", ""date_updated"": ""10/17/2025"", ""info_source_1"": ""https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=235297431000&jur=107&taxyr=2024"", ""information_source"": ""PEC"", ""sizerank"": ""Unknown""}",iad 01 04,microsoft,True,site_00037
PNNL:building_00886330269,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00886330269,Microsoft,Microsoft,Operating/inferred,39.07478688334023,-77.56412899431636,True,Polygon,155317.0,,,VA,Loudoun County,,,,,"{""county_id"": ""107"", ""osm_id"": ""00886330269"", ""ref"": """", ""sqft"": ""155317.0"", ""state"": ""Virginia""}",microsoft,microsoft,True,site_00037
PNNL:building_00986829280,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00986829280,Microsoft,Microsoft,Operating/inferred,39.07550786595816,-77.56303534723706,True,Polygon,97581.0,,,VA,Loudoun County,,,,,"{""county_id"": ""107"", ""osm_id"": ""00986829280"", ""ref"": """", ""sqft"": ""97581.0"", ""state"": ""Virginia""}",microsoft,microsoft,True,site_00037
FracTracker:frac_row_1032,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1032,Leesburg Gateway,Google,Proposed,39.103153,-77.536385,True,Point,281800.0,,,VA,Loudoun,Leesburg,481 POTOMAC STATION DR,20176.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""04/10/2024"", ""date_updated"": ""10/17/2025"", ""info_source_1"": ""https://www.loudountimes.com/news/google-purchases-148-acres-in-loudoun-county-for-two-new-data-centers/article_9ea96f08-75b1-5779-9fcf-e2b1dec8429e.html"", ""information_source"": ""PEC"", ""sizerank"": ""Unknown""}",leesburg gateway,google,False,site_00038
FracTracker:frac_row_1033,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1033,NVA06 Campus,STACK INFRASTRUCTURE,Operating,39.080227,-77.56473,True,Point,388150.0,,24,VA,Loudoun,Leesburg,19265 COMPASS CREEK PKWY,20175.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/06/2025"", ""date_updated"": ""10/17/2025"", ""info_source_1"": ""https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/permit/c5987365-88d6-4775-92c7-1ee4c5fdc8d3?tab=attachments"", ""information_source"": ""PEC"", ""sizerank"": ""Medium (11-50 MW)""}",nva06 campus,stack infrastructure,True,site_00039
FracTracker:frac_row_1034,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1034,NVA06 Campus,STACK INFRASTRUCTURE,Operating,39.082626,-77.56523,True,Point,232886.0,,48,VA,Loudoun,Leesburg,19275 COMPASS CREEK PKWY SE,20175.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/06/2025"", ""date_updated"": ""10/17/2025"", ""info_source_1"": ""https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/permit/c5987365-88d6-4775-92c7-1ee4c5fdc8d3?tab=attachments"", ""information_source"": ""PEC"", ""sizerank"": ""Medium (11-50 MW)""}",nva06 campus,stack infrastructure,True,site_00040
PNNL:building_01443922535,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_01443922535,,,Operating/inferred,39.08219102890557,-77.56511220760098,True,Polygon,200733.0,,,VA,Loudoun County,,,,,"{""county_id"": ""107"", ""osm_id"": ""01443922535"", ""ref"": """", ""sqft"": ""200733.0"", ""state"": ""Virginia""}",,,True,site_00040
FracTracker:frac_row_1035,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1035,Oaklawn,,Proposed,39.091972,-77.56057,True,Point,700000.0,,,VA,Loudoun,Leesburg,101 OAKLAWN DR,20175.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/28/2024"", ""date_updated"": ""10/17/2025"", ""info_source_1"": ""https://www.loudountimes.com/0local-or-not/1local/oaklawn-data-center-affordable-housing-proposal-faces-public-pushback/article_d731930a-5a9a-11ef-bb44-0f2c1a71197b.html"", ""information_source"": ""PEC"", ""sizerank"": ""Unknown""}",oaklawn,,False,site_00041
FracTracker:frac_row_1036,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1036,Orme Farm Rezoning,Van Metre Communities LLC/Roy Barnett,Proposed,39.059395,-77.55797,True,Point,508000.0,,,VA,Loudoun,Leesburg,41451 SHREVE MILL RD,20175.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/11/2025"", ""date_updated"": ""10/17/2025"", ""info_source_1"": ""https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/1E44BC95-A7BA-4323-86B8-C41ADFE4A88E?tab=attachments"", ""information_source"": ""PEC"", ""sizerank"": ""Unknown""}",orme farm rezoning,van metre communities roy barnett,False,site_00042
FracTracker:frac_row_1037,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1037,Project Celtic Phase 1,Google,Expanding,39.056915,-77.54663,True,Point,743608.0,,,VA,Loudoun,Leesburg,20680 CELTIC PARK DR,20175.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/11/2025"", ""date_updated"": ""02/10/2026"", ""info_source_1"": ""https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/4b096fd7-53cd-49a4-a1c0-32e42413c3c9?tab=attachments"", ""information_source"": ""PEC"", ""sizerank"": ""Unknown""}",project celtic phase 1,google,False,site_00043
FracTracker:frac_row_1038,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1038,Project Celtic Phase 2,Google,Expanding,39.0539,-77.54465,True,Point,1190996.0,,,VA,Loudoun,Leesburg,20649 ENERGY PARK DR,20175.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/11/2025"", ""date_updated"": ""02/10/2026"", ""info_source_1"": ""https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/4b096fd7-53cd-49a4-a1c0-32e42413c3c9?tab=attachments"", ""information_source"": ""PEC"", ""sizerank"": ""Unknown""}",project celtic phase 2,google,False,site_00043
PNNL:building_00710070925,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00710070925,Google Data Center,Google,Operating/inferred,39.052640581183034,-77.53957659001316,True,Polygon,140634.0,,,VA,Loudoun County,,,,,"{""county_id"": ""107"", ""osm_id"": ""00710070925"", ""ref"": """", ""sqft"": ""140634.0"", ""state"": ""Virginia""}",google,google,True,site_00043
PNNL:campus_00706726088,PNNL,campus,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_campus.geojson,campus_00706726088,Stonewall Creek Business Park,Google,Operating/inferred,39.051431729239994,-77.53939966702264,True,MultiPolygon,,1291753.0,,VA,Loudoun County,,,,,"{""county_id"": ""107"", ""osm_id"": ""00706726088"", ""ref"": """", ""sqft"": ""1291753.0"", ""state"": ""Virginia""}",stonewall creek business,google,True,site_00043
FracTracker:frac_row_1039,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1039,Spring Valley Technology Park,,Proposed,39.001057,-77.57126,True,Point,3483902.0,,,VA,Loudoun,LEESBURG,22532 EVERGREEN MILLS RD,20175.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/06/2025"", ""date_updated"": ""10/17/2025"", ""info_source_1"": ""https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/0167b7d9-e074-4e2e-bf05-e0599cdea1f5?tab=attachments"", ""information_source"": ""PEC"", ""sizerank"": ""Unknown""}",spring valley technology,,False,site_00044
FracTracker:frac_row_104,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_104,ColoCrossing GA1,ColoCrossing,Operating,33.755016,-84.389626,True,Point,10000.0,,2,GA,Fulton,Atlanta,34 Peachtree St,30303.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""10/16/2025"", ""date_updated"": ""10/16/2025"", ""info_source_1"": ""https://www.colocrossing.com/wp-content/uploads/2017/01/CC-one-pagers-11.pdf"", ""information_source"": ""Sci4GA"", ""sizerank"": ""Small (0-10 MW)""}",colocrossing ga1,colocrossing,True,site_00045
FracTracker:frac_row_1040,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1040,Tuscarora Crossing Landbay 3,BlackChamber Group,Proposed,39.077232,-77.533745,True,Point,701400.0,,,VA,Loudoun,Leesburg,19560 CROSSTRAIL BLVD,20175.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""04/10/2024"", ""date_updated"": ""10/17/2025"", ""info_source_1"": ""https://dgtlinfra.com/blackchamber-group-data-centers-northern-virginia/"", ""information_source"": ""PEC"", ""sizerank"": ""Unknown""}",tuscarora crossing landbay 3,blackchamber group,False,site_00046
FracTracker:frac_row_1041,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1041,Villages at Leesburg,STACK INFRASTRUCTURE,Proposed,39.087734,-77.5195,True,Point,250000.0,,,VA,Loudoun,Leesburg,42830 GOLF CLUB RD,20176.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/06/2025"", ""date_updated"": ""10/17/2025"", ""info_source_1"": ""https://www.loudountimes.com/0local-or-not/1local/leesburg-town-council-approves-first-data-center/article_568da46e-d674-11ee-90ca-17b0a49acf18.html#:~:text=0-,A%20map%20shows%20the%2034%2Dacre%20property%20in%20the%20Village,by%20the%20Leesburg%20Town%20Council.&text=The%20Leesburg%20Town%20Council%20voted%206%2D1%20Feb."", ""information_source"": ""PEC"", ""sizerank"": ""Unknown""}",villages at leesburg,stack infrastructure,False,site_00047
FracTracker:frac_row_1042,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1042,Wilderness Crossing,Amazon,Proposed,38.33316,-77.73109,True,Point,5000000.0,,,VA,Orange,Locust Grove,4447 GERMANNA HWY,22508.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""04/10/2024"", ""date_updated"": ""10/17/2025"", ""info_source_1"": ""https://www.battlefields.org/preserve/speak-out/fight-continues-wilderness-battlefield"", ""information_source"": ""PEC"", ""sizerank"": ""Unknown""}",wilderness crossing,amazon,False,site_00048
FracTracker:frac_row_1043,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1043,Amazon Data Center,Amazon,Proposed,37.98242,-77.9511,True,Point,3800000.0,,,VA,Louisa,Louisa,Hwy 33,23093.0,Medium,"{""community_pushback"": ""Unknown"", ""date_created"": ""06/10/2025"", ""date_updated"": ""06/10/2025"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/amazon-files-for-38-million-sq-ft-data-center-campus-in-louisa-county-virginia/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",amazon,amazon,False,site_00049
FracTracker:frac_row_1044,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1044,North Creek Tech Campus,Amazon,Proposed,37.968376,-77.95334,True,Point,8700000.0,,,VA,Louisa,Louisa,Mount Airy Rd,23093.0,Medium,"{""community_pushback"": ""Unknown"", ""date_created"": ""04/10/2024"", ""date_updated"": ""10/17/2025"", ""info_source_1"": ""https://www.louisacounty.gov/faq.aspx?qid=275"", ""information_source"": ""PEC"", ""sizerank"": ""Unknown""}",north creek tech campus,amazon,False,site_00050
FracTracker:frac_row_1045,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1045,Amazon Data Center,Amazon,Cancelled,38.00263,-77.94,True,Point,7200000.0,,,VA,Louisa,Louisa County,between Kennon and School Bus Rds,23117.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""07/28/2025"", ""date_updated"": ""07/28/2025"", ""info_source_1"": ""https://www.bisnow.com/national/news/data-center/amazon-planning-1370-acre-virginia-data-center-campus-129714"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",amazon,amazon,False,site_00051
FracTracker:frac_row_1046,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1046,Desper Creek Technology Campus (AWS Data Center),,Proposed,37.97047,-77.9546,True,Point,,,,VA,Louisa,Louisa County,Betw Mt Airy Rd and US-33,23093.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""09/19/2025"", ""date_updated"": ""09/19/2025"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/aws-seeks-permit-for-another-data-center-campus-in-louisa-county-virginia/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",desper creek technology campus aws,,False,site_00052
FracTracker:frac_row_1047,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1047,Data center,,Cancelled,37.3761,-79.0327,True,Point,450000.0,,,VA,Campbell County,Lynchburg,Cabin Field Rd and Richmond Hwy,24504.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""09/19/2025"", ""date_updated"": ""11/16/2025"", ""info_source_1"": ""https://wset.com/news/local/campbell-county-supervisors-urged-to-reject-data-center-proposal-amid-concerns-september-2025-cabin-field-road-concord-route-460"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",,,False,site_00053
FracTracker:frac_row_1048,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1048,9001 Hornbaker Rd,,Proposed,38.762554,-77.53385,True,Point,871518.0,,,VA,Prince William,Manassas,9001 HORNBAKER RD,20109.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""07/12/2025"", ""date_updated"": ""10/17/2025"", ""info_source_1"": ""https://egcss.pwcgov.org/SelfService#/plan/a0b0e2d0-2ccb-47b1-ab3f-3275db071d01?tab=attachments"", ""information_source"": ""PEC"", ""sizerank"": ""Unknown""}",9001 hornbaker rd,,False,site_00054
FracTracker:frac_row_105,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_105,DataBank ATL1 (Midtown),DataBank,Operating,33.775368,-84.387764,True,Point,38260.0,,10,GA,Fulton,Atlanta,760 W Peachtree St NW,30308.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""10/16/2025"", ""date_updated"": ""10/16/2025"", ""info_source_1"": ""https://baxtel.com/data-center/databank-atlanta-atl1"", ""information_source"": ""Sci4GA"", ""sizerank"": ""Small (0-10 MW)""}",databank atl1 midtown,databank,True,site_00055
NAICS:naics_338,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_338,"DATA CENTER ATLANTA, LLC",,Operating/inferred,33.77525,-84.38731,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110069993362"", ""valid"": true}",atlanta,,True,site_00055
FracTracker:frac_row_1050,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1050,AIRPORT GATEWAY COMMERCE CENTER,"UNICORN HOTEL LLC, C/O DUPONT FABROS DEVELOPMENT, PCL D",Proposed,38.72144,-77.49643,True,Point,,,,VA,Prince William,Manassas,10850 Airman Ave,20110.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""04/10/2024"", ""date_updated"": ""10/17/2025"", ""info_source_1"": ""https://egcss.pwcgov.org/SelfService#/project/a44840d1-befb-4b5c-93ee-0485a9dc4f84"", ""information_source"": ""PEC"", ""sizerank"": ""Unknown""}",airport gateway commerce,unicorn hotel o dupont fabros development pcl,False,site_00056
FracTracker:frac_row_1051,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1051,Airport Gateway Commerce Center,"UNICORN INTERESTS LLC, PCL F1",Proposed,38.715843,-77.49836,True,Point,369600.0,,,VA,Prince William,Manassas,10940 AIRMAN AVE,20110.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""04/10/2024"", ""date_updated"": ""10/17/2025"", ""info_source_1"": ""https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=026258"", ""information_source"": ""PEC"", ""sizerank"": ""Unknown""}",airport gateway commerce,unicorn interests pcl f1,False,site_00057
